Theta,Alpha,Spatial Frequency,Visibilities Squared,Expected Value,Chi-Squared Value
1.35,0.02,156.01829690904384,0.006445210532716814,0.02684825855743884,0.015505078953576062
1.35,0.02,156.76401658195584,0.005522796582744521,0.025361587443415753,0.015518650939794819
1.35,0.02,157.51672506822675,0.0053055086194253535,0.02391284584515041,0.014478954151835947
1.35,0.02,158.27653273277852,0.004764672722689979,0.022502580630647664,0.013982101969347864
1.35,0.02,159.043528603002,0.003471198570213173,0.02113137028472286,0.014759178452873264
1.35,0.02,159.8178151085307,0.003926110569351102,0.019799757334170453,0.01272604796925491
1.35,0.02,160.599496634376,0.0025206275139051477,0.018508269643764272,0.013810297007346857
1.35,0.02,161.38869174832422,0.002190478690267453,0.01725740024944859,0.01315447993261736
1.35,0.02,162.18549694877794,0.0022699778833628645,0.016047664002203355,0.011828801672519245
1.35,0.02,162.9900352023945,0.0005418847497736236,0.014879519372979051,0.013815484320135137
1.35,0.02,17.57720648015204,0.9739268259059912,0.9679438184279069,3.6981876221857614e-05
1.35,0.02,17.653585843342142,0.9960275385820737,0.9676684304637223,0.000831110107501327
1.35,0.02,17.730614180394333,0.9642463950329431,0.9673895598114746,1.0212519584071436e-05
1.35,0.02,17.80830098308286,0.9758389643180051,0.9671071437595116,7.883789377187134e-05
1.35,0.02,17.886653523547256,0.9440814742897489,0.9668211269445788,0.0005348370949406801
1.35,0.02,17.96568038993353,1.0121762802646301,0.9665314485241016,0.0021555953174649464
1.35,0.02,18.04539031874099,1.022487824434047,0.9662380463748191,0.00327459423025556
1.35,0.02,18.125793432299762,0.9724904297615348,0.9659408524887603,4.440951259232861e-05
1.35,0.02,18.206897561431433,0.9858551646751085,0.9656398065344184,0.0004232020076129692
1.35,0.02,18.2887131643264,0.9794402633593599,0.965334837652253,0.0002061077945374881
1.35,0.02,18.37124710264623,0.98291175797946,0.9650258875855849,0.0003314982156042146
1.35,0.02,18.45451142986553,1.001430969847321,0.9647128778489681,0.0013975332049113332
1.35,0.02,18.53851587869932,0.9752143552135023,0.9643957377255402,0.0001213635437946622
1.35,0.02,18.623269052613967,0.9742367990460753,0.9640743999145823,0.00010712280724072673
1.35,0.02,18.708780999621254,0.9710970606273144,0.963748790791768,5.602815805521209e-05
1.35,0.02,18.795061948332236,0.9845085319145993,0.9634188351245888,0.00046166349927865045
1.35,0.02,18.882123651445653,0.9605907635200776,0.9630844508748412,6.4568342035418845e-06
1.35,0.02,18.969975396681964,0.9454346085380259,0.9627455644803729,0.0003112652051527452
1.35,0.02,19.05862797987015,0.9514357649845151,0.9624020956231087,0.00012495858874568945
1.35,0.02,19.148093771845893,0.953196220977555,0.9620539568291296,8.155414138607048e-05
1.35,0.02,19.23838122636623,0.9627377495571341,0.9617010748332772,1.1174932743733931e-06
1.35,0.02,19.329505917639093,0.9695001340186048,0.9613433474781207,6.92085370347219e-05
1.35,0.02,19.42147528889391,0.9609420106860944,0.9609807033534318,1.5579111010816034e-09
1.35,0.02,19.51430399223725,0.9587148780857014,0.9606130416019533,3.7507555887654467e-06
1.35,0.02,19.60800267729836,0.9536144355038676,0.9602402759730955,4.571955897097562e-05
1.35,0.02,19.702585082527452,0.9627358898190796,0.9598623067611386,8.602775140477235e-06
1.35,0.02,19.79806229023542,0.9441342643468946,0.9594790436265603,0.0002454063511920773
1.35,0.02,19.894447051071626,0.9508158559692631,0.9590903883433085,7.138835592690487e-05
1.35,0.02,19.99175235909483,0.9588227389231123,0.9586962404168772,1.6691284898294258e-08
1.35,0.02,20.089992973864494,0.9615619949116805,0.9582964908378189,1.1127575816419721e-05
1.35,0.02,20.18918090769828,0.9643255448939542,0.9578910403889539,4.322292043577009e-05
1.35,0.02,20.289331467736073,0.9544076266497483,0.9574797750161661,9.857227099260757e-06
1.35,0.02,136.64355836360417,0.04094340051944267,0.08532449201477749,0.023084594303545907
1.35,0.02,137.23732438573214,0.040998301700973946,0.08292141235183705,0.02119533612364448
1.35,0.02,137.83613546993524,0.03872482925835652,0.08053908011373699,0.02170910782849218
1.35,0.02,138.44006540437834,0.03789935794475226,0.07817810490294559,0.020752325200723058
1.35,0.02,139.0491707219937,0.034087012810556414,0.07583917529187063,0.022986049955805953
1.35,0.02,139.66351818622468,0.032558089189952136,0.07352294959537493,0.02282443505423973
1.35,0.02,140.28317571379935,0.0323729178526601,0.07123009211055341,0.021197220817359905
1.35,0.02,140.90822199476497,0.03130483514942123,0.06896123831837109,0.02056234392248064
1.35,0.02,141.53871790519574,0.02929834848150428,0.0667170987767528,0.020986567151898398
1.35,0.02,142.17474474608514,0.02803556591692986,0.06449832009169806,0.02061344295664388
1.35,0.02,142.8163558593481,0.02607504059485195,0.06230565506341113,0.021068030236315188
1.35,0.02,143.46364494756838,0.024847490808980924,0.060139725789002715,0.020710800282911106
1.35,0.02,144.1166876719617,0.02275288742411439,0.05800122642215298,0.021421019498410278
1.35,0.02,144.77555091507054,0.020981376124953894,0.05589088655422293,0.021804519368805127
1.35,0.02,145.44031278919826,0.02081679209394527,0.05380940523749306,0.020229038348139067
1.35,0.02,146.11105281061,0.019914351154588016,0.051757483789306565,0.019591081748100238
1.35,0.02,146.78786234368607,0.01779005613856176,0.04973579450119804,0.020519028795436833
1.35,0.02,147.47081359029613,0.017015974765524033,0.04774507317002569,0.019777485425372908
1.35,0.02,148.15999047620446,0.015632639923414043,0.04578602442341526,0.019858168693500492
1.35,0.02,148.85548917113007,0.015198876075985307,0.04385932341291247,0.018728543389042417
1.35,0.02,149.55737539378904,0.014674534954971332,0.041965732716770184,0.017748039342012408
1.35,0.02,150.26577021661652,0.012552410058140045,0.040105867917771786,0.018929724737015034
1.35,0.02,150.9807315025815,0.012235612981353974,0.038280514775618626,0.017720161639647854
1.35,0.02,151.7023731557894,0.011253733022664966,0.03649031349925505,0.017453535831212022
1.35,0.02,152.43077796546137,0.009724864471249333,0.03473598438606045,0.018008878413824286
1.35,0.02,153.16605273302386,0.00938194184127654,0.03301818832272104,0.016920133299595803
1.35,0.02,153.9082836113247,0.00801952287425375,0.03133763344676853,0.017350840534772233
1.35,0.02,154.65756972271873,0.007717224098332619,0.029694993644120662,0.016266120814725362
1.35,0.02,155.41401208180298,0.006482245211950895,0.02809093467094316,0.016622282797095905
1.35,0.02,156.1777254280115,0.005697595646454765,0.026526089305200746,0.01635469680814823
1.35,0.02,156.94880314397773,0.0051036756391041925,0.025001128598575513,0.01583563048817451
1.35,0.02,157.72736422597472,0.0052911950227944845,0.023516664542391694,0.014124781114727966
1.35,0.02,62.304476135849036,0.5615477073736105,0.6550002256300831,0.013333389557347407
1.35,0.02,62.575211773876774,0.5684450160214684,0.6524991694886138,0.010827754341228657
1.35,0.02,62.84824777610337,0.5391920765248474,0.6499738823543639,0.018881694843482528
1.35,0.02,63.123617787239276,0.5525510907660538,0.6474240617816808,0.013902604429872428
1.35,0.02,63.40134758423856,0.5366232764429535,0.6448494805073762,0.018163791086531073
1.35,0.02,63.681467608795046,0.5346456621133153,0.6422498706400086,0.018028288088431738
1.35,0.02,63.96400882845827,0.5517052478792605,0.6396249620470351,0.012085013246832567
1.35,0.02,64.24900712301819,0.5467179620058059,0.6369744416757568,0.012788946603542038
1.35,0.02,64.53649024974305,0.5376085580032162,0.6342980748997346,0.014738910691412579
1.35,0.02,64.82649527891908,0.5312772430253506,0.6315955435152664,0.015933870206197517
1.35,0.02,65.11904653251288,0.537047748969131,0.6288666513806958,0.013406197993731378
1.35,0.02,65.41418673548316,0.5445770354259314,0.6261110341814871,0.010617594308590316
1.35,0.02,65.71195038658324,0.5507320152929476,0.6233284077968209,0.00845499120311922
1.35,0.02,66.01236798181176,0.5440277379198858,0.6205185293360973,0.009428954809356434
1.35,0.02,66.31547513752855,0.5123827187615334,0.6176811120651122,0.017950608195295387
1.35,0.02,66.62130811024875,0.5282944650258664,0.6148158674092702,0.012175926919283014
1.35,0.02,66.92990855879565,0.5258290738734841,0.6119224604891221,0.012112762151310972
1.35,0.02,67.24130940458699,0.5185926974630205,0.6090006428883387,0.013421326712008005
1.35,0.02,67.55554891470861,0.5111106638476344,0.6060501209151747,0.01487253314077122
1.35,0.02,67.87267093904289,0.5163525927886038,0.6030705534464118,0.012469527251287619
1.35,0.02,68.19270544292614,0.5054571092712834,0.6000617351058392,0.014915190730696538
1.35,0.02,68.51570763097051,0.5159658210548012,0.5970232287792219,0.011005105044970813
1.35,0.02,68.84170388657832,0.5073582136696633,0.5939548741932441,0.012625507323299614
1.35,0.02,69.17074614586495,0.4900780590628493,0.590856276760604,0.01718903490036213
1.35,0.02,69.5028721576941,0.4891147580624118,0.5877271817766814,0.01654578929190589
1.35,0.02,69.83813061961871,0.4947451136073053,0.5845672380780761,0.013801686989795114
1.35,0.02,70.1765608141935,0.4979085394577456,0.5813761902048352,0.011983374686850371
1.35,0.02,70.51820793759502,0.48142383290170315,0.5781537342943449,0.01618371251177737
1.35,0.02,70.86311804879323,0.47297766627713994,0.5748995659952043,0.018069371167738584
1.35,0.02,71.21134346478293,0.47567592077951515,0.5716133299005954,0.016101770178218427
1.35,0.02,71.56292676463717,0.47006643471687565,0.5682947708715891,0.016978523326767702
1.35,0.02,71.91792220631402,0.4717521643061201,0.5649435323162678,0.015372564822533335
1.35,0.02,94.24448475873768,0.2757144112490895,0.36041997137530146,0.019907420470948383
1.35,0.02,94.65401136572044,0.27833339158824905,0.3569052302087639,0.017297403628960994
1.35,0.02,95.06701760453905,0.2683737058764588,0.35337326033062416,0.020445588471088093
1.35,0.02,95.483554367659,0.26652256473799557,0.3498241387014555,0.019836116085493318
1.35,0.02,95.90366064643221,0.2561255486863015,0.3462580597081779,0.023461892988008343
1.35,0.02,96.32738248830069,0.2547645036976423,0.342675173579796,0.022552803573117265
1.35,0.02,96.75476673613878,0.26558605183545403,0.3390756404873467,0.01592777243585544
1.35,0.02,97.1858676632913,0.26505791145462243,0.3354595754762666,0.01477493760605777
1.35,0.02,97.6207272566204,0.26606952788831284,0.3318272144662585,0.013031099185275008
1.35,0.02,98.05940159026768,0.251014785721245,0.3281786935480529,0.018143373680754384
1.35,0.02,98.50192745470723,0.25308145788561764,0.3245143275996007,0.0157239740794149
1.35,0.02,98.94836947758652,0.24741936206528645,0.3208342195185797,0.016799147244875624
1.35,0.02,99.39877984323377,0.24941377538888262,0.3171385955686379,0.014462608249103828
1.35,0.02,99.85320468123477,0.23459369442243955,0.313427751360244,0.019828520309070802
1.35,0.02,100.3116978664584,0.22474042435839994,0.3097019391414105,0.023307761695763086
1.35,0.02,100.77431424210053,0.23341860332401715,0.30596142436261753,0.01719975286165968
1.35,0.02,101.24111682312542,0.2182812760270564,0.3022064284651359,0.023306688899794356
1.35,0.02,101.71215540791427,0.21366246217091905,0.29843730169760374,0.024081351010394977
1.35,0.02,102.1874878809404,0.21206492246098765,0.2946543516095402,0.02314920438074036
1.35,0.02,102.66718057146022,0.21716300146375486,0.29085784234996914,0.018672109816140963
1.35,0.02,103.15127880635637,0.21261878643535867,0.28704822804355845,0.019298993119956784
1.35,0.02,103.63986609054783,0.21650277547808125,0.2832256867573144,0.015718725729107784
1.35,0.02,104.13298233272674,0.20065543921790324,0.27939076379619165,0.022188461967091445
1.35,0.02,104.63070609374039,0.19352373516335836,0.27554372808392336,0.02441456129475239
1.35,0.02,105.13309447417654,0.19166212116760026,0.2716850420665453,0.023570189291578045
1.35,0.02,105.64022113609084,0.19241042912108125,0.2678150676965473,0.02123054377634617
1.35,0.02,106.15214549999939,0.1876414460529499,0.26393430370813786,0.022053215695794017
1.35,0.02,106.66893593162226,0.1837745480707754,0.2600432084249211,0.022369007779318644
1.35,0.02,107.1906621017786,0.17404963931448966,0.2561422593772046,0.026310372545113186
1.35,0.02,107.71740314745064,0.1717309299301621,0.25223189369077315,0.025692251172375325
1.35,0.02,108.24922347561284,0.17427666854027296,0.24831268872823575,0.02207431409705947
1.35,0.02,108.78620515923355,0.17221066860730658,0.2443851224156634,0.021315339211503335
1.35,0.02,151.3006652667614,0.010811711006757254,0.037480403149755044,0.01897576015328
1.35,0.02,151.95812175601432,0.010855472617407828,0.0358683575322124,0.017442795121002795
1.35,0.02,152.62116446724082,0.009156131870683927,0.03428609799424279,0.01841898712058917
1.35,0.02,153.28987510351251,0.008638809437642659,0.03273411169337454,0.017736347826802015
1.35,0.02,153.96431626178133,0.007957532585058515,0.031212929315026863,0.017326585134316706
1.35,0.02,154.64456186688886,0.007349385174482457,0.029723052190038863,0.016841506468530082
1.35,0.02,155.3306871206687,0.007156205440968583,0.028264976015741752,0.01576439318152085
1.35,0.02,156.02277915387648,0.005603642304816419,0.0268391686249855,0.016801846003336757
1.35,0.02,156.72090537247436,0.0052743303567995585,0.02544613490025724,0.01599070743491761
1.35,0.02,157.42515579822822,0.004880492664132378,0.024086328883921766,0.015314253437251705
1.35,0.02,158.13558949478724,0.004377847563095663,0.02276025818403666,0.014846625091181348
1.35,0.02,158.85231021576726,0.0035338154899973227,0.021468338911359745,0.014982394850362693
1.35,0.02,159.57540173820414,0.0029442004697180215,0.02021101910457081,0.014751508779756343
1.35,0.02,160.3049381188136,0.002758322989507229,0.018988754208523282,0.013872784631493584
1.35,0.02,161.04100584863562,0.002448524869335578,0.01780196767213307,0.013241693853190142
1.35,0.02,161.7836929732683,0.002230130606891661,0.01665107003691898,0.012489497286565798
1.35,0.02,162.5331006573159,0.0013723449578217429,0.015536441179282068,0.012912971474980816
1.35,0.02,163.28930884740055,0.0015863208213497608,0.01445848080590285,0.011459883295642223
1.35,0.02,164.05241047160547,0.0010444200037992475,0.013417554821426531,0.011410012275165334
1.35,0.02,164.82251201531963,0.0007592052114719992,0.01241399706407765,0.010942017500602289
1.35,0.02,165.59968624659436,0.00048223245324182057,0.011448169150950104,0.010504017373657111
1.35,0.02,166.38406722473107,0.0002551387405329695,0.010520339198793995,0.010016249329713818
1.35,0.02,167.17571901938527,0.00021409777649487906,0.009630842037031016,0.009207405970047135
1.35,0.02,167.97476775261583,0.0006104428361877256,0.008779920101123377,0.007601476780382223
1.35,0.02,168.78130509405145,0.0005782256335553234,0.007967834229890825,0.006853344790003714
1.35,0.02,169.59544930120128,-0.00011997123897626284,0.007194795686312013,0.007436738651673637
1.35,0.02,170.41729576812088,9.895764713712799e-05,0.006461014682691875,0.00626461503517093
1.35,0.02,171.24695424955036,-2.072139923322216e-06,0.005766661965802079,0.00577080699023266
1.35,0.02,172.0845365954437,0.00040246136521439557,0.005111880212473015,0.004338643504360438
1.35,0.02,172.93016985279036,8.758176555249241e-05,0.004496773497417462,0.004323315759513246
1.35,0.02,173.78395742093628,0.0004020906360615033,0.003921434524028985,0.003158482266088837
1.35,0.02,174.64603106032072,0.0007241437457317404,0.0033859053934356793,0.00209249055892801
1.35,0.02,144.87045310233378,0.020359205654851595,0.055590804402116535,0.022328612863911378
1.35,0.02,145.4999679780629,0.020294899309158537,0.05362494895202454,0.02071595835344794
1.35,0.02,146.1348316637726,0.018527743482046007,0.051685625521445386,0.021271777795985897
1.35,0.02,146.77512239018958,0.01662424462696672,0.049773399409566814,0.022077384222014152
1.35,0.02,147.42090009392274,0.015379537096245677,0.04788889556507157,0.022068965583442186
1.35,0.02,148.07223555804015,0.014744814775173098,0.0460327094753623,0.021266016402837935
1.35,0.02,148.72920078833036,0.01438385659608863,0.04420543646579385,0.020118037441240244
1.35,0.02,149.39187921252991,0.013916470014775665,0.04240764391568552,0.019141525331277415
1.35,0.02,150.06033537187713,0.012754652322561021,0.040639953362725495,0.019133634508886877
1.35,0.02,150.73465546225205,0.011624491617507563,0.03890293003169633,0.019127433376108685
1.35,0.02,151.4148960371247,0.01065402536751581,0.03719721612365051,0.018940690969306104
1.35,0.02,152.10115644062748,0.010283825760205968,0.03552334543842495,0.017932808572081613
1.35,0.02,152.79351688930885,0.009641910390312711,0.03388190160419158,0.017341918435187082
1.35,0.02,153.49204829250652,0.007948238666685117,0.032273488137603744,0.01833448430797233
1.35,0.02,154.196833465429,0.007476007834646706,0.030698677429406386,0.017567283943991194
1.35,0.02,154.90795671177497,0.006597574224187205,0.029158035804976723,0.017455717186937798
1.35,0.02,155.6255148966972,0.005950630325903076,0.027652099907136872,0.0170313930430891
1.35,0.02,156.3495845691214,0.005966130890011351,0.026181445302640733,0.015608723356469656
1.35,0.02,157.0802547077277,0.005587086464898305,0.02474661506839068,0.014833848398803048
1.35,0.02,157.81762727232268,0.004445971490136067,0.02334812155402091,0.015302784689164453
1.35,0.02,158.56177193834722,0.004055784947271562,0.02198653058046501,0.01462311835810732
1.35,0.02,159.31281706764105,0.003599366131473731,0.020662291802283256,0.014090568230935463
1.35,0.02,160.07082400692727,0.0028816441831653484,0.0193759657832646,0.01404124305806148
1.35,0.02,160.83591351813246,0.0025552566183476553,0.018127998183351833,0.01337766461567292
1.35,0.02,161.608173374966,0.0022755089641748037,0.016918879289792972,0.012673906517115332
1.35,0.02,162.38771680904463,0.001932565316225473,0.015749045703780596,0.012121060151210974
1.35,0.02,163.17463516021826,0.0013179474494587112,0.014618953300393586,0.012101875764377783
1.35,0.02,163.9690335186985,0.0011644314978666924,0.013529020601255734,0.011300379251507441
1.35,0.02,164.77101898086516,0.0005852332622397459,0.012479646314735741,0.011336624315733493
1.35,0.02,165.5807131942661,0.0003350735952478014,0.011471192812234654,0.010810833123010285
1.35,0.02,166.3982151638203,0.0009379591085319561,0.010504031524163784,0.008711868509781262
1.35,0.02,167.22365105020594,0.001205821457810518,0.009578479561480066,0.0073186358305609095
1.35,0.02,127.5354759213719,0.07042172061800098,0.12735714118861835,0.025453163327152157
1.35,0.02,128.08966400842775,0.06952652702337492,0.12451980736086192,0.02428738805797411
1.35,0.02,128.64856087503028,0.06734840711890631,0.12169524113191839,0.024270286494080643
1.35,0.02,129.2122353909369,0.06496849186955002,0.1188840285457163,0.024451434987847857
1.35,0.02,129.78074032083342,0.062580552065528,0.1160868527517044,0.024661916015958896
1.35,0.02,130.35413797799407,0.0599783045644226,0.11330436469648418,0.025097609406537595
1.35,0.02,130.93249175210474,0.0592390251604272,0.11053722629404178,0.02380650870092097
1.35,0.02,131.51587508806642,0.05806909607374751,0.10778606844332267,0.02293225253778357
1.35,0.02,132.10434480421134,0.057016360995734455,0.10505161722926398,0.021964305760140877
1.35,0.02,132.69797678235224,0.05452184279215494,0.10233452567561432,0.022339016372252576
1.35,0.02,133.29682080885726,0.051738762203561946,0.09963558194891121,0.023024960529610766
1.35,0.02,133.90096434049167,0.049508891772607345,0.09695541910053511,0.023218639828120464
1.35,0.02,134.51047799521422,0.046383989010679784,0.0942947639553934,0.024343264244119298
1.35,0.02,135.12542419745952,0.043327354413084884,0.09165439384997606,0.025481623331203178
1.35,0.02,135.74587585289476,0.04206910030869449,0.08903505498227951,0.024774521662734514
1.35,0.02,136.37190717756673,0.04235858643321095,0.08643750333478928,0.02247810082726268
1.35,0.02,137.00360344589203,0.03964156577046637,0.08386246517279017,0.02331779706119246
1.35,0.02,137.64103204706865,0.03745748746526897,0.08131075527001162,0.023651349575690688
1.35,0.02,138.28427131272394,0.035502197409522034,0.07878315744990841,0.0237771823655146
1.35,0.02,138.93341100230958,0.034079037534671106,0.07628042603445594,0.02334749927203227
1.35,0.02,139.5885124540097,0.033404831597723075,0.07380343852708421,0.0221134336611444
1.35,0.02,140.24968867008224,0.031392921269691836,0.0713528903645412,0.022378899045340503
1.35,0.02,140.91699365659517,0.028981090094100884,0.06892971110323547,0.02315245914989132
1.35,0.02,141.59053372528723,0.027877349090686166,0.06653464974515855,0.022460280464601252
1.35,0.02,142.27038614699993,0.02628909198692349,0.06416857353834157,0.02236071403000533
1.35,0.02,142.9566506042276,0.024486590958241898,0.061832282765603375,0.022556189650275744
1.35,0.02,143.6494075072332,0.023583262542827686,0.05952665533866029,0.021703344129204816
1.35,0.02,144.34874937129408,0.022483133586012175,0.05725253748558036,0.021115421265577694
1.35,0.02,145.05477047780087,0.020687520208229986,0.05501077961142287,0.021415550631720952
1.35,0.02,145.76757791814157,0.01965592389091982,0.0528022019282522,0.02080738506361963
1.35,0.02,146.48725885045772,0.018544110103881604,0.05062769574212014,0.020331884600266425
1.35,0.02,147.2139243392335,0.017322953646965136,0.048488086998388795,0.02003101373837028
1.35,0.02,143.2399164312155,0.023900170799144742,0.060883132146831644,0.022464997805072363
1.35,0.02,143.8623460313214,0.02320797779418555,0.05882855507083058,0.02156819122947611
1.35,0.02,144.4900642398234,0.022099507102186246,0.05679949726681795,0.021198943218973896
1.35,0.02,145.12314840695078,0.021268372452794906,0.05479653786282172,0.02051476096129099
1.35,0.02,145.76165779471765,0.01929427021924689,0.05282031962077345,0.02127961353780882
1.35,0.02,146.40566238951902,0.019093848040044,0.0508714557499266,0.01985035295092076
1.35,0.02,147.05523338670855,0.0183213038190719,0.048950560610754805,0.019165283500445437
1.35,0.02,147.71045327503228,0.016332110369047474,0.04705822052216066,0.020062251285015174
1.35,0.02,148.37138586930803,0.015506141202737371,0.0451950802380242,0.019502855098360854
1.35,0.02,149.03811639526944,0.014687240324172554,0.04336172674135203,0.018962025571386945
1.35,0.02,149.71070076986965,0.013357662278450267,0.04155882990670536,0.01913686832334573
1.35,0.02,150.38923721910928,0.012558882007152055,0.03978694682467925,0.018633435658541232
1.35,0.02,151.07380505668854,0.011373240223691457,0.03804668892920336,0.01869999429305061
1.35,0.02,151.764474393851,0.010652685379808936,0.03633869070162892,0.01815615413361576
1.35,0.02,152.4613271137087,0.009627430507670027,0.03466355567708914,0.018082610143572472
1.35,0.02,153.16444657111066,0.009004629989908051,0.03302188304396406,0.017468066357530117
1.35,0.02,153.87392854097928,0.007920666911863808,0.031414242510163594,0.01756999533617444
1.35,0.02,154.58984871067148,0.00741026709184519,0.029841247623811826,0.01686085293645627
1.35,0.02,155.3122950574005,0.006769626852027206,0.028303479758355413,0.01638338553952857
1.35,0.02,156.0413683934012,0.005934420735658648,0.02680148987160264,0.016246655555728205
1.35,0.02,156.77713760990804,0.005252094020972688,0.02533588910207578,0.015920452731484895
1.35,0.02,157.51972962403065,0.004790302808001338,0.023907166447882055,0.015286398587741005
1.35,0.02,158.2692050920265,0.004223345370498749,0.022515933439547293,0.014861421542318478
1.35,0.02,159.02568341663016,0.003530722947104276,0.021162680770118784,0.014690290896960759
1.35,0.02,159.78925138364605,0.0033807809693125472,0.019847950701219873,0.013662250731143674
1.35,0.02,160.5600209502536,0.0029199068550158453,0.018572230733805546,0.01319148175133238
1.35,0.02,161.3380824282603,0.0023474641988114513,0.017336033085371187,0.01295897372604353
1.35,0.02,162.12353972507307,0.002170908932797643,0.01613983323426834,0.012090016254065984
1.35,0.02,162.91649873168745,0.0018766360405165852,0.014984089111638987,0.011465850525289869
1.35,0.02,163.7170797264916,0.0013974341190393302,0.013869222974827707,0.011215157297973967
1.35,0.02,164.52538060009059,0.0010559836454259715,0.012795671736863468,0.010770851215820772
1.35,0.02,165.341526093207,0.0009550961732197584,0.011763817079005206,0.009931168330359898
1.35,0.02,17.938482005197834,0.9906694388902934,0.9666312820342685,0.0005977801419987243
1.35,0.02,18.01643124210879,1.0039325337610379,0.9663447827056553,0.0014620444531667329
1.35,0.02,18.095042791655146,0.9899254484330101,0.966054663056784,0.0005898365964870428
1.35,0.02,18.174326340701636,1.020128336948559,0.9657608579571288,0.0030606156250068363
1.35,0.02,18.25428931085672,0.991745975528869,0.9654633099248862,0.0007154891378570628
1.35,0.02,18.334940466784033,1.0675464447446301,0.9651619557819962,0.010860958119351576
1.35,0.02,18.416288724549727,1.066874227040093,0.964856731022311,0.01078664754995374
1.35,0.02,18.49834441453463,1.0053426078154764,0.9645475650223035,0.0017254053370175872
1.35,0.02,18.581115528512182,1.0249818270083146,0.9642343951487113,0.0038271301004233604
1.35,0.02,18.66461273962665,1.0110432584413562,0.9639171478208876,0.00230400538804952
1.35,0.02,18.748843050571686,1.0082755632914548,0.9635957625732684,0.0020717033737111977
1.35,0.02,18.833818762564654,1.037012193994866,0.9632701579022346,0.005645236533569498
1.35,0.02,18.919549808363268,1.0099081912033303,0.9629402603907988,0.0022908861697354603
1.35,0.02,19.006044968266405,0.9822514662900221,0.9626060001808663,0.00040093697584834827
1.35,0.02,19.093314496809054,0.9696454447769876,0.9622673008418359,5.657160736958592e-05
1.35,0.02,19.18136883283742,0.9999817716959194,0.9619240842760651,0.001505719209471064
1.35,0.02,19.27021997061096,0.9888404153249561,0.9615762653127482,0.0007730368382651505
1.35,0.02,19.359877388746565,0.975132873053027,0.9612237676039476,0.00020126761417464583
1.35,0.02,19.45035210496676,0.9744490976716567,0.9608665077807232,0.00019200039407283397
1.35,0.02,19.541656744372904,0.983562715309093,0.9605043950377202,0.0005535488816959769
1.35,0.02,19.63379993447749,1.007778428727305,0.9601373533555343,0.0023639035130198645
1.35,0.02,19.726797569595064,1.011762139199961,0.9597652766703102,0.0028170155543730297
1.35,0.02,19.8206572459405,0.9814327325035799,0.9593880909063467,0.0005065376855901608
1.35,0.02,19.915393916774434,0.9868640692216016,0.9590056913675185,0.0008092644534300815
1.35,0.02,20.011018450614745,0.999513944903275,0.9586179885581165,0.0017446775100691918
1.35,0.02,20.10754486828676,1.006611889831064,0.9582248789963637,0.002443375108324965
1.35,0.02,20.204984479883176,0.9628285272291411,0.957826268950535,2.6124349161252434e-05
1.35,0.02,20.30335029812556,0.982477379886834,0.9574220564953244,0.0006556870358210668
1.35,0.02,20.40265558414786,0.9956327397647559,0.957012137355393,0.0015585496486845327
1.35,0.02,20.502915400872155,0.9881947858991623,0.9565963984095401,0.0010437610821077434
1.35,0.02,20.604142007512937,1.0091757307766378,0.9561747367305764,0.0029378577596347478
1.35,0.02,20.706351025827487,1.0037259512061676,0.9557470339714419,0.0024085625350582485
1.35,0.02,111.91579140709909,0.14529446399198062,0.22210024746570134,0.026560656470781582
1.35,0.02,112.40210627677097,0.1496970041064687,0.21873182908599187,0.021788356453965263
1.35,0.02,112.89255322644426,0.14312717472223613,0.2153609611444228,0.024227788885967286
1.35,0.02,113.38719269117327,0.14469760604344503,0.21198804262043844,0.02135970877767713
1.35,0.02,113.88607097338104,0.13596009735154918,0.2086135889389684,0.02530290508250386
1.35,0.02,114.3892427546325,0.1426327563987805,0.2052380778108784,0.01909697416248331
1.35,0.02,114.89676366107254,0.1409906551427492,0.20186200091996306,0.018355711921226165
1.35,0.02,115.4086981425663,0.1288755475197449,0.1984858125723518,0.024412772569968332
1.35,0.02,115.92509605872002,0.13044742614853774,0.19511008474878666,0.021430257808743775
1.35,0.02,116.44602399785407,0.12703811124143652,0.19173536973066782,0.021830793462375497
1.35,0.02,116.97152564883818,0.12506460636180258,0.1883621141900429,0.021270596343083186
1.35,0.02,117.50167775732311,0.12346754233930612,0.1849909876700841,0.020461182315106588
1.35,0.02,118.03654229245653,0.12109890100373158,0.18162250113691053,0.020168790486590753
1.35,0.02,118.57617403334959,0.11698048194200794,0.17825730305266996,0.02106420741886027
1.35,0.02,119.12063695667526,0.10945156858732626,0.17489600584123094,0.02448869170499133
1.35,0.02,119.66999618899972,0.11118040442159517,0.17153923807529645,0.02123822421570987
1.35,0.02,120.2243265609044,0.0983958658270063,0.16818759340849923,0.028961025840822663
1.35,0.02,120.78368720821311,0.0994442539616421,0.16484178482244216,0.025945102737731537
1.35,0.02,121.34814686902398,0.09700143529247529,0.16150249066741154,0.02576050763853692
1.35,0.02,121.91778430965678,0.09821627989347388,0.1581703552763916,0.02272544149464328
1.35,0.02,122.4926533560087,0.09248776148919326,0.15484619330488839,0.025112493471868506
1.35,0.02,123.07285317058368,0.09500192208641514,0.15153058198988967,0.021088082342981405
1.35,0.02,123.65843114515084,0.09084522595943491,0.1482244214589393,0.022212075741394534
1.35,0.02,124.2494805711046,0.08576678582828823,0.1449283754730163,0.024150506606229537
